2560,20981,127645.Sword_Dancer,Jeannie Lin,Jennifer Roberson,,,2
2561,20982,9584310-a-chance-for-charity,S.L. Baum,S.L. Baum,,,2
2562,20983,313262.Dark_Melody,Christine Feehan,Christine Feehan,California,35.491035 -119.347852,1
2563,20984,306090.The_Fatal_Shore,,Robert Hughes,,,2
2564,20985,1268313.A_Friend_Like_Henry,Nuala Gardner,Nuala Gardner,,,2
2565,20986,4820.Mayflower,,Nathaniel Philbrick,Boston,42.360277777777775 -71.05777777777777,1
2566,20987,10890808-unleashed,Dan Roberts,Nancy Holder,"Los Altos, California",37.36805555555556 -122.0975,1
2567,20988,129237.A_Theory_of_Justice,John Rawls,John Rawls,"Baltimore, Maryland",,1
2568,20989,11525.1_000_Places_to_See_Before_You_Die,Patricia Schultz,Patricia Schultz,,,2
2569,20990,3333484-killer-heat,Linda A. Fairstein,Linda Fairstein,"Mount Vernon, New York",40.91416666666667 -73.83055555555555,1
2570,20991,11437971-wanted,Jonathan Maberry,Kerrelyn Sparks,,,2
2571,20992,101921.A_Place_of_Greater_Safety,Hilary Mantel,Hilary Mantel,Glossop,53.443 -1.949,1
2572,20993,10822174-the-walking-dead-vol-14,,Robert Kirkman,,,2
2573,20994,104287.The_Assault_on_Reason,Al Gore,Al Gore,"Washington, D.C.",38.90472222222222 -77.01638888888888,1
2574,20995,15798364-the-spark,Kristine Barnett,Kristine Barnett,,,2
2575,20996,2280234.Death_of_a_Gossip,M. C. Beaton,M.C. Beaton,,,2
2576,20997,12025637-sweet-shadows,Tera Lynn Childs,Tera Lynn Childs,,,2
2577,20998,104522.Under_and_Alone,,William Queen,,,2
2578,20999,15790893-amity-sorrow,Peggy Riley,Peggy Riley,,,2
2579,21000,10574666-grandpa-green,Lane Smith,Lane Smith,"Memphis, Tennessee",35.1175 -89.97111111111111,1
2580,21001,761158.The_One_Minute_Millionaire,Mark Victor Hansen,Mark Victor Hansen,Illinois,41.278216 -88.380238,1
2581,21002,18915863-march-upcountry,David Weber,John Ringo,"Miami-Dade County, Florida",25.61058 -80.497099,1
2582,21003,15748297-fire-after-dark,Sadie Matthews,Sadie Matthews,,,2
2583,21004,17794028-hotshot,Susan Carlisle,Julie Garwood,"Kansas City, Missouri",39.09972222222222 -94.57833333333333,1
2584,21005,354518.Major_Crush,Jennifer Echols,Jennifer Echols,,,2
2585,21006,384312.The_Art_of_Living,,William Hart,,,2
2586,21007,13505863-revealed,Joseph Butler,Evangeline Anderson,Berkshire,,2
2587,21008,18686810-crash,Neal Stephenson,Nicole James,Maryland,39.0 -77.0,2
2588,21009,47695.Harlequin_Valentine,Neil Gaiman,Neil Gaiman,Portchester,50.842 -1.12,1
2589,21010,133237.Come_the_Spring,Janette Oke,Julie Garwood,"Kansas City, Missouri",39.09972222222222 -94.57833333333333,1
2590,21011,922118.Dangerous_Lover,Lisa Marie Rice,Lisa Marie Rice,,,2
2591,21012,7768158-goddess-of-love,P. C. Cast,P.C. Cast,"Watseka, Illinois",40.77611111111111 -87.73638888888888,2
2592,21013,17334066-what-to-buy-the-shadowhunter-who-has-everything,,Cassandra Clare,Tehran,35.689166666666665 51.388888888888886,1
2593,21014,500383.Godchild_Volume_01,,Kaori Yuki,"Tokyo, Japan",,1
2594,21015,17899089-insider,Winston Churchill,Olivia Cunning,"Blenheim, Oxfordshire",51.842 -1.361,2
2595,21016,18110035-glassbyen,,Paul Karasik,,,2
2596,21017,15845828-the-26-storey-treehouse,Andy Griffiths,Andy Griffiths,,,2
2597,21018,18679391-liar-temptress-soldier-spy,,Karen Abbott,Pennsylvania,41.0 -78.0,1
2598,21019,13138736-their-fractured-light,Amie Kaufman,Amie Kaufman,"Melbourne, Victoria",,1
2599,21020,24974122-the-painter-s-daughter,Julie Klassen,Julie Klassen,,,2
2600,21021,25489021-alight,Denise Robins,Scott Sigler,"Cheboygan, Michigan",45.64694444444444 -84.47444444444444,1
2601,21022,25325798-easy-charm,Kaye Gibbons,Kristen Pro,"Nash County, North Carolina",35.97 -77.99,2
2602,21023,311163.Faro_s_Daughter,Georgette Heyer,Georgette Heyer,,,2
2603,21024,94326.Die_Wellenl_ufer,Kai Meyer,Kai Meyer,,,2
2604,21025,11076123-half-blood-blues,Esi Edugyan,Esi Edugyan,Calgary,51.045833333333334 -114.0575,1
2605,21026,31450752-because-you-love-to-hate-me,,Amerie,"Fitchburg, Massachusetts",42.583333333333336 -71.80277777777778,1
2606,21027,17158059-a-era-do-capital,,Eric J. Hobsbawm,,,2
2607,21028,36321115-the-emperor-of-evening-stars,Laura Thalassa,Laura Thalassa,,,2
2608,21029,21416421-waiting-is-not-easy,Mo Willems,Mo Willems,"Des Plaines, Illinois",42.03388888888889 -87.89972222222222,1
2609,21030,17586508-paris-letters,Janice MacLeod,Janice Macleod,,,2
2610,21031,617526.The_Six_Sacred_Stones,Matthew Reilly,Matthew Reilly,Australia,-35.308055555555555 149.12444444444444,1
2611,21032,18634740-i-am-the-mission,Allen Zadoff,Allen Zadoff,Boston,42.360277777777775 -71.05777777777777,1
2612,21033,43604308-untamed-delights,Suzanne Wright,Suzanne Wright,,,2
2613,21034,22812311-beta,John Man,Jasinda Wilder,,,2
2614,21035,35463752-lake-silence,Anne Bishop,Anne Bishop,,,2
2615,21036,23168840-the-arab-of-the-future,,Riad Sattouf,,,2
2616,21037,23453112-modern-romance,Aziz Ansari,Aziz Ansari,"Columbia, South Carolina",34.00055555555556 -81.03472222222223,1
2617,21038,41447687-radicalized,George Eliot,Cory Doctorow,Canada,45.4 -75.66666666666667,1
2618,21039,46011873-the-secret-girl,Elise Primavera,C.M. Stunich,"West Long Branch, New Jersey",40.287904 -74.020019,2
2619,21040,484436.Drau_en_vor_der_T_r,Wolfgang Borchert,Wolfgang Borchert,Hamburg,53.55 10.0,1
2620,21041,48137.A_Zoo_in_My_Luggage,Gerald Malcolm Durrell,Gerald Durrell,British Raj,,1
2621,21042,173258.In_the_Wake_of_the_Plague,,Norman F. Cantor,,,2
2622,21043,672616.Dead_In_The_Water,Stuart Woods,Dana Stabenow,"Anchorage, Alaska",61.21666666666667 -149.8936111111111,1
2623,21044,564853.The_Great_Brain_at_the_Academy,John Dennis Fitzgerald,John D. Fitzgerald,"Price, Utah",39.6 -110.80666666666667,1
2624,21045,280797.The_Little_Foxes,Lillian Hellman,Lillian Hellman,Louisiana,31.0 -92.0,1
2625,21046,115572.The_Well_Trained_Mind,,Susan Wise Bauer,,,2
2626,21047,405980.Forty_Stories,Ernest Hemingway,Donald Barthelme,Philadelphia,39.952777777777776 -75.16361111111111,1
2627,21048,7882740-the-ivy-chronicles,Karen Quinn,Karen Quinn,,,2
2628,21049,65066.What_My_Girlfriend_Doesn_t_Know,Sonya Sones,Sonya Sones,"Boston, Massachusetts",,1
2629,21050,185292.The_Ruins_of_Ambrai,Melanie Rawn,Melanie Rawn,,,2
2630,21051,2193419.Forevermore,Madeline Baker,Cathy Marie Hake,,,2
2631,21052,375410.Critique_of_Judgment,H. W. Cassirer,Immanuel Kant,Russia,55.755833333333335 37.617222222222225,1
2632,21053,7898618-annexed,Sharon Dogar,Sharon Dogar,,,2
2633,21054,49188.Girl_Meets_God,Lauren F. Winner,Lauren F. Winner,,,2
2634,21055,12956175-locked-on,John Masefield,Tom Clancy,Baltimore,39.28944444444444 -76.61527777777778,1
2635,21056,22358.We3,Grant Morrison,Grant Morrison,,,2
2636,21057,279724.Top_Girls,Caryl Churchill,Caryl Churchill,London,51.507222222222225 -0.1275,1
2637,21058,331711.My_Heartbeat,Garret Freymann-Weyr,Garret Freymann-Weyr,,,2
2638,21059,12305515-the-walking-dead-vol-15,,Robert Kirkman,,,2
2639,21060,134018.The_Complete_Poetry_and_Selected_Prose,John Donne,John Donne,London,51.507222222222225 -0.1275,1
2640,21061,344219.Want_To_Play_,Alyssa Satin Capucilli,P.J. Tracy,,,2
2641,21062,13630444-redemption,Jonathan Edwards,Denise Grover Swank,,,2
2642,21063,6582957-ghosts-of-ascalon,Matt Forbeck,Matt Forbeck,,,2
2643,21064,12360719-once-were-warriors,Alan Duff,Alan Duff,Rotorua,-38.13777777777778 176.2513888888889,1
2644,21065,1908456.Presentation_Zen,,Garr Reynolds,,,2
2645,21066,289733.The_Proposal,Ruchir Agarwal,Lori Wick,,,2
2646,21067,279671.Land_of_Loss,Katherine Applegate,Katherine Applegate,"Ann Arbor, Michigan",42.28138888888889 -83.74833333333333,1
2647,21068,106025.Murphy_s_Boy,Torey L. Hayden,Torey L. Hayden,,,2
2648,21069,13994.Winds_of_Fury,Mercedes Lackey,Mercedes Lackey,Chicago,41.88194444444444 -87.62777777777778,1
2649,21070,860559.Mystery_of_the_Ivory_Charm,Carolyn Keene,Carolyn Keene,,,2
2650,21071,7857656-the-widower-s-tale,Isaac Asimov,Julia Glass,Boston,42.360277777777775 -71.05777777777777,1
2651,21072,113935.Goals_,Brian Tracy,Brian Tracy,Prince Edward Island,46.5 -63.0,1
2652,21073,10803806-darth-paper-strikes-back,Tom Angleberger,Tom Angleberger,,,2
2653,21074,38290.The_Pioneers,James Fenimore Cooper,James Fenimore Cooper,"Burlington, New Jersey",40.078307 -74.853328,1
2654,21075,2494204.Salvation_in_Death,Nora Roberts,J.D. Robb,"Silver Spring, Maryland",39.002441 -77.020791,2
2655,21076,18043373-the-world-according-to-bob,,James Bowen,,,2
2656,21077,11797374-how-it-all-began,Walt Whitman Rostow,Penelope Lively,Cairo,30.033333333333335 31.233333333333334,1
2657,21078,22504482-sabotaged,Carey Rockwell,Dani Pettrey,,,2
2658,21079,729382.People_of_the_River,Edgar Wallace,W. Michael Gear,"Colorado Springs, Colorado",38.833888888888886 -104.82527777777777,1
2659,21080,13419139-what-a-ghoul-wants,Victoria Laurie,Victoria Laurie,,,2
2660,21081,14744463-pursued,Abraham Tucker,Evangeline Anderson,,,2
2661,21082,323980.El_Filibusterismo,José Rizal,José Rizal,"Calamba, Laguna",,1
2662,21083,16248246-unnatural-creatures,Neil Gaiman,Neil Gaiman  (Editor,Portchester,50.842 -1.12,2
2663,21084,17334062-the-fall-of-the-hotel-dumort,,Cassandra Clare,Tehran,35.689166666666665 51.388888888888886,1
2664,21085,337040.The_Death_and_Life_of_Superman,Roger Stern,Roger Stern,,,2
2665,21086,10290752-endgame,,Frank Brady,,,2
2666,21087,24950581-elements-of-chemistry,,Penny Reid,,,2
2667,21088,18402247-the-39-storey-treehouse,Andy Griffiths,Andy Griffiths,,,2
2668,21089,20661548-the-snowden-files,,Luke Harding,,,2
2669,21090,459822.Fluke,James Herbert,James Herbert,,,2
2670,21091,28801469-shatter,Dean Koontz,Jocelynn Drake,"Everett, Pennsylvania",40.01416666666667 -78.37333333333333,2
2671,21092,122884.Ragweed,Avi,Avi,,,2
2672,21093,23656346-easy-love,Becky A. Bailey,Kristen Pro,,,2
2673,21094,24398419-three-amazing-things-about-you,Jill Mansell,Jill Mansell,,,2
2674,21095,6605722-burn,Jack London,Ted Dekker,California,35.491035 -119.347852,2
2675,21096,7307795-started-early-took-my-dog,Kate Atkinson,Kate Atkinson,,,2
2676,21097,121715.The_Weight_of_Glory,C. S. Lewis,C.S. Lewis,Belfast,54.59638888888889 -5.93,2
2677,21098,29370481-killing-the-rising-sun,,Bill O'Reilly,,,2
2678,21099,35265200-we-were-eight-years-in-power,,Ta-Nehisi Coates,Maryland,39.0 -77.0,1
2679,21100,35133826-say-you-ll-remember-me,Katie McGarry,Katie McGarry,,,2
2680,21101,857501.Hand_Hand_Fingers_Thumb,Al Perkins,Al Perkins,"De Kalb, Texas",33.50805555555556 -94.61638888888889,1
2681,21102,18852.The_Years,Virginia Woolf,Virginia Woolf,London,51.507222222222225 -0.1275,1
2682,21103,2144900.Stoneheart,Charlie Fletcher,Charlie Fletcher,,,2
2683,21104,13495554-ph-dre,Jean Racine,Jean Racine,La Ferté-Milon,49.1783 3.1239,1
2684,21105,25074849-bitch-planet-vol-1,,Kelly Sue DeConnick,,,2
2685,21106,37975248-wild-hunger,Bruce Wilshire,Suzanne Wright,,,2
2686,21107,25662391-omega,United States. Defense Mapping Agency. Hydrographic Center.,Jasinda Wilder,,,2
2687,21108,33257478-all-rights-reserved,Gregory Scott Katsoulis,Gregory Scott Katsoulis,,,2
2688,21109,51378.Feminist_Theory,,Bell Hooks,,,2
2689,21110,15814532-the-storytelling-animal,,Jonathan Gottschall,"Washington, PA",,1
2690,21111,40508188-wild-country,Francis Galton,Anne Bishop,Birmingham,52.48 -1.9024999999999999,2
2691,21112,8466286-the-hidden-gallery,Don Winslow,Maryrose Wood,New York City,40.71277777777778 -74.00611111111111,2
2692,21113,40984365-sissy,,Jacob Tobia,"Raleigh, North Carolina",35.78 -78.64,1
2693,21114,32855337-it-s-not-like-it-s-a-secret,Misa Sugiura,Misa Sugiura,,,2
2694,21115,484028.City_of_Quartz,,Mike Davis,,,2
2695,21116,6301671-perfect-mistake,Melanie Conklin,Kate Brian,,,2
2696,21117,372853.To_Serve_Them_All_My_Days,R. F. Delderfield,R.F. Delderfield,Bermondsey,51.4986 -0.0757,2
2697,21118,206855.Mine_to_Take,Cynthia Eden,Dara Joy,,,2
2698,21119,288987.Swag,Elmore Leonard,Elmore Leonard,Louisiana,31.0 -92.0,1
2699,21120,498406.The_Draining_Lake,Arnaldur Indriðason,Arnaldur Indriðason,Reykjavík,64.14666666666666 -21.94,1
2700,21121,398477.Hunter_s_Moon,Eleanor Alice Burford Hibbert,Dana Stabenow,"Anchorage, Alaska",61.21666666666667 -149.8936111111111,1
2701,21122,6496777-kapitan-sino,Bob Ong,Bob Ong,Quezon City,,1
2702,21123,2091315.Pandora_Gets_Jealous,Carolyn Hennesy,Carolyn Hennesy,California,35.491035 -119.347852,1
2703,21124,5132915-crouching-vampire-hidden-fang,Katie MacAlister,Katie MacAlister,,,2
2704,21125,650883.Faerie_Lord,Herbie Brennan,Herbie Brennan,,,2
2705,21126,2873264-the-tenth-gift,Jane Johnson,Jane Johnson,,,2
2706,21127,5843145-meridian,Alice Walker,Amber Kizer,"Eatonton, Georgia",33.326388888888886 -83.38777777777777,2
2707,21128,84847.Ashes_to_Ashes,Tami Hoag,Tami Hoag,"Cresco, Iowa",43.37444444444444 -92.115,1
2708,21129,64028.Dark_Celebration,Christine Feehan,Christine Feehan,California,35.491035 -119.347852,1
2709,21130,209666.The_Journey_Home,,Edward Abbey,U.S.,,1
2710,21131,6261477-homer-s-odyssey,Samuel Butler,Gwen Cooper,,,2
2711,21132,10917458-savor,Nora Roberts,Megan Duncan,"Silver Spring, Maryland",39.002441 -77.020791,2
2712,21133,6340346-house-of-reckoning,John Saul,John Saul,,,2
2713,21134,8616554-the-book-of-deacon,Joseph R. Lallo,Joseph R. Lallo,,,2
2714,21135,937890.Superstition,"Lady Jane ""Speranza"" Wilde",Karen Robards,United States,38.88333333333333 -77.01666666666667,1
2715,21136,7118052-the-darling-dahlias-and-the-cucumber-tree,Susan Wittig Albert,Susan Wittig Albert,"Vermilion County, Illinois",40.12448055555556 -87.63001944444444,1
2716,21137,248764.Climbing_Mount_Improbable,Richard Dawkins,Richard Dawkins,Nairobi,-1.2863888888888888 36.81722222222222,1
2717,21138,95610.Unshaken,,Francine Rivers,,,2
2718,21139,13581999-the-walking-dead-vol-16,,Robert Kirkman,,,2
2719,21140,2909599-return-to-summerhouse,Jude Deveraux,Jude Deveraux,"Fairdale, Kentucky",,1
2720,21141,11737271-stay-close,Harlan Coben,Harlan Coben,"Newark, New Jersey",40.72422 -74.172574,1
2721,21142,13281226-sacrifice,William Magee,Denise Grover Swank,,,2
2722,21143,32807.Trojan_Odyssey,Clive Cussler,Clive Cussler,"Aurora, Illinois",41.763888888888886 -88.29,1
2723,21144,510583.The_Winter_of_Red_Snow,,Kristiana Gregory,California,35.491035 -119.347852,1
2724,21145,6294709-excuses-begone,,Wayne W. Dyer,,,2
2725,21146,9441766-my-mother-she-killed-me-my-father-he-ate-me,,Kate Bernheimer,,,2
2726,21147,13310549-last-kiss-goodnight,Gena Showalter,Gena Showalter,Oklahoma,35.0 -98.0,1
2727,21148,235127.No_Talking,Patricia Lockwood,Andrew Clements,"Camden, New Jersey",39.94 -75.105,1
2728,21149,2414716.Into_the_Storm,Suzanne Brockmann,Taylor Anderson,,,2
2729,21150,17558829-champagne-and-lemon-drops,Jean Oram,Jean Oram,,,2
2730,21151,18364031-wake-up-call,Kristen Breitweiser,Victoria Ashley,,,2
2731,21152,18651854-silenced,Thomas Harris,Dani Pettrey,"Jackson, Tennessee",35.614444444444445 -88.81388888888888,2
2732,21153,15810848-deadly-forecast,Victoria Laurie,Victoria Laurie,,,2
2733,21154,1379444.Burung_Burung_Manyar,Y. B. Mangunwijaya,Y.B. Mangunwijaya,Ambarawa,-7.266666666666667 110.4,2
2734,21155,15848274-the-ghost-and-the-graveyard,Genevieve Jack,Genevieve Jack,,,2
2735,21156,5599692-batman,Neil Gaiman,Neil Gaiman,Portchester,50.842 -1.12,1
2736,21157,17334063-saving-raphael-santiago,,Cassandra Clare,Tehran,35.689166666666665 51.388888888888886,1
2737,21158,6545.In_the_Dark_of_the_Night,John Saul,John Saul,,,2
2738,21159,25121739-house-of-royals,Nalini Singh,Keary Taylor,,,2
2739,21160,186749.Innumeracy,,John Allen Paulos,,,2
2740,21161,161037.Lanark,Alasdair Gray,Alasdair Gray,Riddrie,55.871111 -4.187778,1
2741,21162,327945.Rowan_Hood,Nancy Springer,Nancy Springer,"Montclair, New Jersey",40.824998 -74.210856,1
2742,21163,18739444-take-me-to-paradise,Colleen Ballerino Cohen,Olivia Cunning,,,2
2743,21164,23490943-fractured,"Devonshire Royal Hospital (Buxton, Derbyshire, England)",Sydney Landon,,,2
2744,21165,1272835.Touchstone,Edith Wharton,Laurie R. King,"Oakland, California",37.80444444444444 -122.27083333333333,1
2745,21166,18478208-the-unfairest-of-them-all,Alvin Granowsky,Shannon Hale,"Salt Lake City, Utah",,1
2746,21167,12823835-the-13-storey-treehouse,Andy Griffiths,Andy Griffiths,,,2
2747,21168,23398862-lady-maybe,Julie Klassen,Julie Klassen,,,2
2748,21169,21045814-the-unpredictable-consequences-of-love,Jill Mansell,Jill Mansell,,,2
2749,21170,311226.An_Infamous_Army,Georgette Heyer,Georgette Heyer,,,2
2750,21171,570255.On_ne_badine_pas_avec_l_amour,Alfred de Musset,Alfred de Musset,,,2
2751,21172,25794796-secret,Agatha Christie,Kindle Alexander,Devon,50.71666666666667 -3.716666666666667,2
2752,21173,13422626-the-death-sculptor,Chris Carter,Chris Carter,,,2
2753,21174,2998756-berlin-vol-2,,Jason Lutes,,,2
2754,21175,127438.I_ll_Be_Seeing_You,Mary Higgins Clark,Lurlene McDaniel,"Philadelphia, Pennsylvania",,1
2755,21176,17969867-wege-im-sand,Luanne Rice,Luanne Rice,"New Britain, Connecticut",41.675 -72.78722222222223,1
2756,21177,52223.The_Arcades_Project,Beatrice Hanssen,Walter Benjamin,Berlin,52.52 13.405,1
2757,21178,2205086.Ironhand,David A. Gemmell,Charlie Fletcher,,,2
2758,21179,75520.Les_Catilinaires,Amélie Nothomb,Amélie Nothomb,,,2
2759,21180,104608.Happy_Days,Rimas Press House,Samuel Beckett,Dublin,53.35 -6.260277777777778,1
2760,21181,23495112-the-impostor-queen,Sarah Fine,Sarah Fine,,,2
2761,21182,33283628-fierce-obsessions,Sadie Kincaid,Suzanne Wright,,,2
2762,21183,31184479-the-night-bird,Tennessee Williams,Brian Freeman,"Columbus, Mississippi",33.501666666666665 -88.415,2
2763,21184,168484.Feminism_is_for_Everybody,,Bell Hooks,,,2
2764,21185,122482.Julie_s_Wolf_Pack,Jean Craighead George,Jean Craighead George,"Washington, D.C.",38.90472222222222 -77.01638888888888,1
2765,21186,8725928-the-unseen-guest,Maryrose Wood,Maryrose Wood,,,2
2766,21187,35051607-wanted-by-the-devil,Joanna Blake,Joanna Blake,,,2
2767,21188,41433634-heroes,Stephen Fry,Stephen Fry,English cricket team,,1
2768,21189,218357.The_Space_Between_Us,Thrity N. Umrigar,Thrity Umrigar,Mumbai,19.07611111111111 72.8775,1
2769,21190,771085.My_Bondage_and_My_Freedom,Frederick Douglass,Frederick Douglass,"Cordova, Maryland",38.87777777777778 -75.99111111111111,1
2770,21191,199155.The_Tombs_of_Anak,Ock Kyung Pai,Frank E. Peretti,Lethbridge,49.69361111111111 -112.84194444444445,1
2771,21192,22772.Slightly_Single,Wendy Markham,Wendy Markham,,,2
2772,21193,157568.Chill_Factor,Sandra Brown,Rachel Caine,United States,38.88333333333333 -77.01666666666667,1
2773,21194,5205.A_Map_of_the_World,Jane Hamilton,Jane Hamilton,"Oak Park, Illinois",41.888333333333335 -87.78944444444444,1
2774,21195,288995.52_Pickup,Elmore Leonard,Elmore Leonard,Louisiana,31.0 -92.0,1
2775,21196,785656.Owls_in_the_Family,Farley Mowat,Farley Mowat,"Belleville, Ontario",44.166666666666664 -77.38333333333334,1
2776,21197,6452811-the-imperial-cruise,,James D. Bradley,,,2
2777,21198,378579.I_Love_You_Beth_Cooper,Larry Doyle,Larry Doyle,,,2
2778,21199,271292.A_Deeper_Sleep,Dana Stabenow,Dana Stabenow,"Anchorage, Alaska",61.21666666666667 -149.8936111111111,1
2779,21200,8578673-the-attenbury-emeralds,Jill Paton Walsh,Jill Paton Walsh,England,51.5 -0.11666666666666667,1
2780,21201,1000239.My_Secret_War,,Mary Pope Osborne,Fort Sill,34.67111111111111 -98.38972222222222,1
2781,21202,112968.Ruler_of_the_Realm,Herbie Brennan,Herbie Brennan,,,2
2782,21203,377265.Legacy,Wilkie Collins,Greg Bear,California,35.491035 -119.347852,1
2783,21204,1174976.La_Louve_de_France,Maurice Druon,Maurice Druon,Paris,48.856613 2.352222,1
2784,21205,621616.Dark_Secret,Dennis Wheatley,Christine Feehan,California,35.491035 -119.347852,1
2785,21206,7081899-hunted-by-the-others,Jess Haines,Jess Haines,,,2
2786,21207,62796.The_Decay_of_the_Angel,Yukio Mishima,Yukio Mishima,Empire of Japan,35.6825 139.75277777777777,1
2787,21208,12983739-in-the-kingdom-of-men,Kim Barnes,Kim Barnes,"Lewiston, Idaho",46.41 -117.02,1
2788,21209,445747.The_World_as_Will_and_Representation_Vol_2,,Arthur Schopenhauer,Crown of the Kingdom of Poland,,1
2789,21210,9539092-lost-found,Paul Publishing Lost & Found Log Book,Shaun Tan,,,2
2790,21211,13072949-legacy,Wilkie Collins,Clifford Riley,Marylebone,51.5177 -0.147,2
2791,21212,320343.Dark_Tide_I,Michael A. Stackpole,Michael A. Stackpole,"Wausau, Wisconsin",44.95 -89.63333333333334,1
2792,21213,11775750-hour-of-the-lion,Cherise Sinclair,Cherise Sinclair,,,2
2793,21214,15993203-the-dark-days-club,Alison Goodman,Alison Goodman,"Melbourne, Victoria",,1
2794,21215,12670834-hunted,Charles Dickens,Denise Grover Swank,Portsmouth,50.80583333333333 -1.0872222222222223,2
2795,21216,116564.A_Wizard_Abroad,Diane Duane,Diane Duane,New York (state),43.0 -76.0,1
2796,21217,975429.Five_Days_in_Paris,Danielle Steel,Danielle Steel,,,2
2797,21218,941731.The_Death_of_Grass,Sam Youd,John Christopher,Huyton,53.41111111111111 -2.8402777777777777,1
2798,21219,32982.The_Haunted_Bridge,Carolyn Keene,Carolyn Keene,,,2
2799,21220,13528471-the-janus-reprisal,Jamie Freveletti,Jamie Freveletti,,,2
2800,21221,80493.When_the_Tripods_Came,Sam Youd,John Christopher,Huyton,53.41111111111111 -2.8402777777777777,1
2801,21222,7164005-glimpse,Edith Wharton,Carol Lynch Williams,New York City,40.71277777777778 -74.00611111111111,2
2802,21223,24703.Racso_and_the_Rats_of_NIMH,Jane Leslie Conly,Jane Leslie Conly,,,2
2803,21224,18361393-redemption,Jonathan Edwards,Brandon Sanderson,"Lincoln, Nebraska",40.80888888888889 -96.67888888888889,1
2804,21225,13429614-calling-dr-laura,Nicole J. Georges,Nicole J. Georges,,,2
2805,21226,7150178-big-nate,Lincoln Peirce,Lincoln Peirce,"Ames, Iowa",42.03472222222222 -93.62,1
2806,21227,6727758,,रणजित देसाई,,,2
2807,21228,1990166.Campos_de_fresas,Jordi Sierra i Fabra,Jordi Sierra i Fabra,,,2
2808,21229,12391660-lethal-outlook,Victoria Laurie,Victoria Laurie,,,2
2809,21230,18397271-kick-the-candle,Genevieve Jack,Genevieve Jack,,,2
2810,21231,9269877-beyond-eden,Catherine Coulter,Kele Moon,"Cameron County, Texas",26.15 -97.45,2
2811,21232,12720979-rae-of-hope,Howard S. Irons,W.J. May,,,2
2812,21233,10574.The_Colorado_Kid,Stephen King,Stephen King,Maine,45.0 -69.0,1
2813,21234,18490383-sinners-at-the-altar,Olivia Cunning,Olivia Cunning,,,2
2814,21235,66508.Borrower_of_the_Night,Elizabeth Peters,Elizabeth Peters,,,2
2815,21236,18053786-the-storybook-of-legends,Shannon Hale,Shannon Hale,"Salt Lake City, Utah",,1
2816,21237,21942340-dark-wild-night,"lauren billings, chrisrtina hobbs",Christina Lauren,,,2
2817,21238,247329.Po_sies_compl_tes,Jules Laforgue,Arthur Rimbaud,Charleville-Mézières,49.7719 4.7161,1
2818,21239,20500616-the-five-stages-of-andrew-brawley,Shaun David Hutchinson,Shaun David Hutchinson,,,2
2819,21240,29654091-what-we-find,Robyn Carr,Robyn Carr,,,2
2820,21241,13247961-tristes-tr-picos,Julio Obeso González,Claude Lévi-Strauss,Brussels,50.846666666666664 4.3525,1
2821,21242,438068.Berlin_Vol_1,,Jason Lutes,,,2
2822,21243,10535454-silvertongue,David Dwight Bigger,Charlie Fletcher,,,2
2823,21244,25614847-untangled,,Lisa Damour,"Denver, Colorado",,1
2824,21245,28075868-savage-urges,Suzanne Wright,Suzanne Wright,,,2
2825,21246,34536956-quiet-girl-in-a-noisy-world,,Debbie Tung,,,2
2826,21247,25551332-unbound,Percy Bysshe Shelley,Neal Shusterman,Brooklyn,40.69277777777778 -73.99027777777778,1
2827,21248,29936927-the-best-we-could-do,Thi Bui,Thi Bui,,,2
2828,21249,24487837-the-unmapped-sea,Maryrose Wood,Maryrose Wood,,,2
2829,21250,24453338-the-keeper,Earl Derr Biggers,David Baldacci,"Richmond, Virginia",37.54083333333333 -77.43666666666667,1
2830,21251,23677316-burning-glass,Charles Morgan,Kathryn Purdie,,,2
2831,21252,272507.Lindbergh,Mariah Fredericks,A. Scott Berg,Connecticut,41.6 -72.7,1
2832,21253,30045683-the-little-book-of-hygge,Meik Wiking,Meik Wiking,,,2
2833,21254,47683.The_Cinderella_Pact,Sarah Strohmeyer,Sarah Strohmeyer,"Bethlehem, Pennsylvania",40.62611111111111 -75.37555555555555,1
2834,21255,212935.The_Rock_of_Tanios,أمين معلوف,Amin Maalouf,Beirut,33.886944444444445 35.51305555555555,1
2835,21256,13131.The_6th_Target,James Patterson,James Patterson,"Newburgh, New York",41.51972222222222 -74.0213888888889,1
2836,21257,599588.Pavane,Keith Roberts,Keith Roberts,Kettering,52.39312 -0.72292,1
2837,21258,288989.LaBrava,Elmore Leonard,Elmore Leonard,Louisiana,31.0 -92.0,1
2838,21259,394255.The_Wife,Oliver Sacks,Meg Wolitzer,New York City,40.71277777777778 -74.00611111111111,1
2839,21260,85574.The_Dilbert_Principle,,Scott Adams,"Windham (town), New York",42.31583333333333 -74.22361111111111,1
2840,21261,19908.Master_of_Swords,Angela Knight,Angela Knight,Sheffield,53.380833333333335 -1.4702777777777778,1
2841,21262,11666.Rabbit_at_Rest,John Updike,John Updike,"Reading, Pennsylvania",40.34166666666667 -75.9263888888889,1
2842,21263,33459.Coyote_Blue,Christopher Moore,Christopher Moore,,,2
2843,21264,271299.A_Grave_Denied,Dana Stabenow,Dana Stabenow,"Anchorage, Alaska",61.21666666666667 -149.8936111111111,1
