7634,762211.The_Old_Man_Who_Read_Love_Stories,Luis Sepúlveda,Luis Sepúlveda,Limarí Province,-30.5 -71.0,1
7635,17213054-into-this-river-i-drown,T. J. Klune,T.J. Klune,,,2
7636,172366.The_Library_of_Babel,Nayland Blake,Jorge Luis Borges,Buenos Aires,-34.60333333333333 -58.38166666666667,1
7637,8842.Night_Flight,Georgie Anne Geyer,Antoine de Saint-Exupéry,Lyon,45.76 4.84,1
7638,5617966-a-guide-to-the-good-life,,William B. Irvine,,,2
7639,296298.The_Guns_of_Navarone,Alistair MacLean,Alistair MacLean,Shettleston,55.850023 -4.170712,1
7640,45152372-how-to-stop-time,Matt Haig,Matt Haig,"Sheffield, South Yorkshire",,1
7641,3750.Moonraker,Ian Fleming,Ian Fleming,Mayfair,51.51027777777778 -0.14722222222222223,1
7642,43720168-winter-world,Ken Follett,A.G. Riddle,Cardiff,51.48166666666667 -3.1791666666666667,2
7643,41014989-making-history,Peter Lambert,Stephen Fry,English cricket team,,1
7644,760025.Positioning,,Al Ries,Indiana,40.0 -86.0,1
7645,313375.What_Do_People_Do_All_Day_,Richard Scarry,Richard Scarry,"Boston, Massachusetts",,1
7646,7911.Five_Little_Peppers_and_How_They_Grew,Margaret Sidney,Margaret Sidney,,,2
7647,2170903.DragonLight,Donita K. Paul,Donita K. Paul,"Lawrence, Kansas",38.9716689 -95.2352501,1
7648,26722.Act_of_Treason,Vince Flynn,Vince Flynn,"Saint Paul, Minnesota",44.94416666666667 -93.09361111111112,1
7649,28700.Falling_Man,Richard Sennett,Don DeLillo,Chicago,41.88194444444444 -87.62777777777778,2
7650,11426.Family,Johann David Wyss,Karen Kingsbury,,,2
7651,293981.The_Chosen,Chaim Potok,L.J. Smith,"Bronx, New York",,2
7652,2983646-every-now-then,Karen Kingsbury,Karen Kingsbury,,,2
7653,821003.When_We_Were_Very_Young,A. A. Milne,A.A. Milne,"Kilburn, London",51.5366 -0.2039,2
7654,247000.The_Mezzanine,Nicholson Baker,Nicholson Baker,New York City,40.71277777777778 -74.00611111111111,1
7655,7614747-venom,Arthur William Upfield,Jennifer Estep,,,2
7656,61900.Cordelia_s_Honor,Lois McMaster Bujold,Lois McMaster Bujold,"Columbus, Ohio",39.96222222222222 -83.00055555555555,1
7657,378366.Intervention,Houghton Mifflin Company Staff,Julian May,Chicago,41.88194444444444 -87.62777777777778,1
7658,73860.Dibs_in_Search_of_Self,Virginia M. Axline,Virginia M. Axline,,,2
7659,5981872-the-madness-of-lord-ian-mackenzie,Jennifer Ashley,Jennifer Ashley,,,2
7660,1169429.The_Conscience_of_a_Liberal,Chester Bowles,Paul Krugman,"Albany, New York",42.6525 -73.75722222222223,1
7661,895163.To_Sir_With_Love,E. R. Braithwaite,E.R. Braithwaite,"Georgetown, Guyana",6.805833333333333 -58.15083333333333,2
7662,40806.Turtle_Moon,Alice Hoffman,Alice Hoffman,New York City,40.71277777777778 -74.00611111111111,1
7663,9776116-the-heat,Elizabeth Bowen,Heather Killough-Walden,Dublin,53.35 -6.260277777777778,2
7664,6250169-unseen-academicals,Terry Pratchett,Terry Pratchett,Beaconsfield,51.600873 -0.634682,1
7665,10762697-the-farseer-trilogy,Robin Hobb,Robin Hobb,"Berkeley, California",37.87166666666667 -122.27277777777778,1
7666,12620969-the-loners,Ester Wier,Lex Thomas,United States,38.88333333333333 -77.01666666666667,2
7667,41337.The_Nonborn_King,Julian May,Julian May,Chicago,41.88194444444444 -87.62777777777778,1
7668,7907782-great-house,Rand McNally,Nicole Krauss,Manhattan,40.78333333333333 -73.96666666666667,1
7669,16142053-going-clear,,Lawrence Wright,Oklahoma City,35.46861111111111 -97.5213888888889,1
7670,13640229-creed,John Pearson,Kristen Ashley,"Gary, Indiana",41.595555555555556 -87.34527777777778,1
7671,41038.The_Rotters_Club,Jonathan Coe,Jonathan Coe,England,51.5 -0.11666666666666667,1
7672,17334068-the-runaway-queen,Cheri Allan,Cassandra Clare,Tehran,35.689166666666665 51.388888888888886,1
7673,15814872-no-easy-day,,Mark Owen,Lancashire,53.8 -2.6,1
7674,53085.A_History_of_Reading,Alberto Manguel,Alberto Manguel,Buenos Aires,-34.60333333333333 -58.38166666666667,1
7675,232459.The_New_Bill_James_Historical_Baseball_Abstract,Bill James,Bill James,"Holton, Kansas",39.46527777777778 -95.73638888888888,1
7676,3079196-je-reviens-te-chercher,Guillaume Musso,Guillaume Musso,,,2
7677,18453187-the-sacrifice,William Magee,Charlie Higson,Frome,51.2279 -2.3215,1
7678,6046158-the-way-of-the-warrior,Dan Millman,Chris Bradford,"Aylesbury, England",,1
7679,20821376-belzhar,Meg Wolitzer,Meg Wolitzer,New York City,40.71277777777778 -74.00611111111111,1
7680,933802.Acide_sulfurique,Amélie Nothomb,Amélie Nothomb,,,2
7681,93261.The_Legend_of_Sleepy_Hollow,Washington Irving,Washington Irving,New York City,40.71277777777778 -74.00611111111111,1
7682,29852893-did-i-mention-i-miss-you,,Estelle Maskame,,,2
7683,17402288-dept-of-speculation,Jenny Offill,Jenny Offill,Massachusetts,42.3 -72.0,1
7684,51182650-girl-serpent-thorn,Melissa Bashardoust,Melissa Bashardoust,,,2
7685,349929.Passing,Connecticut.,Nella Larsen,Chicago,41.88194444444444 -87.62777777777778,1
7686,11427.Found,James De Mille,Karen Kingsbury,"Saint John, New Brunswick",45.28055555555556 -66.07611111111112,2
7687,59091.Tobacco_Road,Erskine Caldwell,Erskine Caldwell,"Moreland, Georgia",33.285555555555554 -84.76861111111111,1
7688,574361.Teachings_of_the_Prophet_Joseph_Smith,"Joseph Smith, Jr.",Joseph Smith Jr.,,,2
7689,764165.The_Snow_Leopard,Peter Matthiessen,Peter Matthiessen,,,2
7690,1184305.The_London_Eye_Mystery,Siobhan Dowd,Siobhan Dowd,London,51.507222222222225 -0.1275,1
7691,2662169-tender-morsels,Margo Lanagan,Margo Lanagan,,,2
7692,178911.Annabel_Lee,Edgar Allan Poe,Edgar Allan Poe,Boston,42.360277777777775 -71.05777777777777,1
7693,10508431-tuesdays-at-the-castle,Jessica Day George,Jessica Day George,"Boise, Idaho",43.615833333333335 -116.20166666666667,1
7694,253106.The_Earth_My_Butt_and_Other_Big_Round_Things,Carolyn Mackler,Carolyn Mackler,,,2
7695,11085413-serenad,James M. Cain,O.Z. Livaneli,"Annapolis, Maryland",38.973055555555554 -76.50111111111111,2
7696,84370.The_Last_Battle,,Cornelius Ryan,,,2
7697,433035.Sad_Cypress,Agatha Christie,Agatha Christie,Devon,50.71666666666667 -3.716666666666667,1
7698,171201.Wit,R. Austin Freeman,Margaret Edson,England,51.5 -0.11666666666666667,2
7699,17449417-simple-perfection,Flo Braker,Abbi Glines,"Birmingham, Alabama",33.5175 -86.80944444444444,1
7700,13505629-almost-home,Debbie Macomber,Joan Bauer,"Yakima, Washington",46.60194444444444 -120.50777777777778,2
7701,135840.Ecstasy,Ngaio Marsh,Irvine Welsh,Leith,55.98 -3.17,1
7702,13601681-after-the-end,Clare Mackintosh,Amy Plum,"Portland, Oregon",45.523064 -122.676483,1
7703,835623.How_the_Mind_Works,Steven Pinker,Steven Pinker,Quebec,52.0 -72.0,1
7704,21888732-the-dead,Wilkie Collins,Charlie Higson,Frome,51.2279 -2.3215,1
7705,17745703-doon,R. D. Blackmore,Carey Corp,Longworth,51.697019 -1.4376,2
7706,39801.The_White_Lioness,,Henning Mankell,Stockholm,59.32944444444445 18.06861111111111,1
7707,17350491-rooftoppers,Katherine Rundell,Katherine Rundell,Kent,51.2 0.7,1
7708,18405537-the-night-gardener,George P. Pelecanos,Jonathan Auxier,"Vancouver, British Columbia",,1
7709,17210598-the-bunker-diary,Kevin Brooks,Kevin Brooks,,,2
7710,1113155.The_Conquest_of_Bread,Peter Kropotkin,Pyotr Kropotkin,Russian Empire,,2
7711,42080142-the-turn-of-the-key,Ruth Ware,Ruth Ware,,,2
7712,63689.The_Great_Railway_Bazaar,Paul Theroux,Paul Theroux,"Medford, Massachusetts",42.41833333333334 -71.10666666666667,1
7713,33363.Mama_Day,Gloria Naylor,Gloria Naylor,New York City,40.71277777777778 -74.00611111111111,1
7714,215678.In_an_Antique_Land,Amitav Ghosh,Amitav Ghosh,West Bengal,22.566666666666666 88.36666666666666,1
7715,62005.A_Night_in_the_Lonesome_October,Roger Zelazny,Roger Zelazny,"Euclid, Ohio",41.595555555555556 -81.51916666666666,1
7716,9567.Half_Asleep_in_Frog_Pajamas,Tom Robbins,Tom Robbins,,,2
7717,166580.The_Sandman,,Neil Gaiman,Portchester,50.842 -1.12,1
7718,93448.The_White_Plague,René J. Dubos,Frank Herbert,"Tacoma, Washington",47.24138888888889 -122.45944444444444,1
7719,3599149-independence-hall,Jessica Sarah Gunderson,Roland Smith,"Portland, Oregon",45.523064 -122.676483,1
7720,6933152-web-of-lies,Brandilyn Collins,Jennifer Estep,,,2
7721,28769.Tales_of_Pirx_the_Pilot,Stanisław Lem,Stanisław Lem,Lviv,49.8425 24.032222222222224,1
7722,176788.Arrow_s_Flight,Mercedes Lackey,Mercedes Lackey,Chicago,41.88194444444444 -87.62777777777778,1
7723,102908.Beautiful_Losers,Leonard Cohen,Leonard Cohen,"Westmount, Quebec",45.483333333333334 -73.6,1
7724,8135807-rock-me,Greek Publishing House,Cherrie Lynn,,,2
7725,41668.My_Side_of_the_Mountain_Trilogy,Jean Craighead George,Jean Craighead George,"Washington, D.C.",38.90472222222222 -77.01638888888888,1
7726,280847.A_Man_Lay_Dead,Ngaio Marsh,Ngaio Marsh,Christchurch,-43.53 172.62027777777777,1
7727,16117368-the-saint,Richard Baxter,Tiffany Reisz,,,2
7728,16111679-back-to-you,Jessica Scott,Priscilla Glenn,,,2
7729,10255156-claimed,United States. Indian Claims Commission,Rebecca Zanetti,,,2
7730,16114861-unbeautifully,Emma Grayson,Madeline Sheehan,,,2
7731,209279.Pavilion_of_Women,Pearl S. Buck,Pearl S. Buck,"Hillsboro, West Virginia",38.13805555555555 -80.2125,1
7732,2081.The_Mind_s_I,,Douglas R. Hofstadter,,,2
7733,35811.The_Collected_Stories_of_Arthur_C_Clarke,Arthur C. Clarke,Arthur C. Clarke,Minehead,51.2038 -3.4738,1
7734,8492907-physics-of-the-future,,Michio Kaku,"San Jose, California",37.33611111111111 -121.89055555555555,1
7735,531391.The_Journeys_of_Socrates,Dan Millman,Dan Millman,"Los Angeles, California",,1
7736,21888731-the-fear,Arthur Conan Doyle,Charlie Higson,Frome,51.2279 -2.3215,1
7737,15732712-one-hundred-names,Cecelia Ahern,Cecelia Ahern,Republic of Ireland,53.344166666666666 -6.2675,1
7738,64097.Spark_of_Life,,Erich Maria Remarque,German Empire,52.516666666666666 13.4,1
7739,18664167-mind-games,William Chandon,Teri Terry,,,2
7740,26233572-i-see-you,Mary Higgins Clark,Clare Mackintosh,"Bronx, New York",,2
7741,982572.Do_a_B_rbara,Rómulo Gallegos,Rómulo Gallegos,Caracas,10.480555555555556 -66.9036111111111,1
7742,18607805-kindle-paperwhite-user-s-guide,Walter M. VARGA,Amazon,,,2
7743,35836148-the-house-by-the-river,A. P. (Alan Patrick) Herbert,Lena Manta,,,2
7744,35887567-on-the-come-up,Angie Thomas,Angie Thomas,"Jackson, Mississippi",32.29888888888889 -90.18472222222222,1
7745,93731.Princess_in_Pink,Meg Cabot,Meg Cabot,"Bloomington, Indiana",39.16222222222222 -86.52916666666667,1
7746,50877.The_Number_of_the_Beast,Robert A. Heinlein,Robert A. Heinlein,"Butler, Missouri",38.25861111111111 -94.335,1
7747,2943733-last-christmas,Robin Pulver,Kate Brian,,,2
7748,203073.The_Apprenticeship_of_Duddy_Kravitz,Mordecai Richler,Mordecai Richler,Quebec,52.0 -72.0,1
7749,7890.Betsy_s_Wedding,Maud Hart Lovelace,Maud Hart Lovelace,"Mankato, Minnesota",44.166666666666664 -94.0,1
7750,4837032-the-roar,Bret Harte,Emma Clayton,"Albany, New York",42.6525 -73.75722222222223,2
7751,171001.She_Said_Yes,,Misty Bernall,,,2
7752,71771.The_Bastard,John Jakes,John Jakes,"Chicago, Illinois",,1
7753,52782.Seize_the_Day,Saul Bellow,Saul Bellow,Quebec,52.0 -72.0,1
7754,235125.Things_Hoped_For,Tom Noyes,Andrew Clements,"Camden, New Jersey",39.94 -75.105,1
7755,47697.The_Sandman,Alisa Kwitney,Alisa Kwitney,,,2
7756,327684.Hangman_s_Curse,Frank E. Peretti,Frank E. Peretti,Lethbridge,49.69361111111111 -112.84194444444445,1
7757,6277640-uglies-the-collector-s-set,Scott Westerfeld,Scott Westerfeld,Dallas,32.77916666666667 -96.80888888888889,1
7758,250924.Make_Lemonade,Virginia Euwer Wolff,Virginia Euwer Wolff,,,2
7759,23887.The_Autumn_of_the_Patriarch,Gabriel García Márquez,Gabriel García Márquez,Aracataca,10.593694444444445 -74.19280833333333,1
7760,1071955.The_Prophecy_of_the_Stones,Flavia Bujor,Flavia Bujor,,,2
7761,70255.The_Crystal_World,J. G. Ballard,J.G. Ballard,Republic of China (1912–1949),,2
7762,13258.What_Was_She_Thinking_Notes_on_a_Scandal_,Zoe Heller,Zoë Heller,England,51.5 -0.11666666666666667,1
7763,2859559-devil-s-brood,Alfred Leo Duggan,Sharon Kay Penman,,,2
7764,389535.Breathing_Underwater,Alex Flinn,Alex Flinn,"Glen Cove, New York",40.867222222222225 -73.62777777777778,1
7765,178599.Arsenic_and_Old_Lace,Joseph Kesselring,Joseph Kesselring,,,2
7766,314240.Juliette,Jean Giraudoux,Marquis de Sade,Paris,48.856613 2.352222,1
7767,165766.Blue_Diary,Alice Hoffman,Alice Hoffman,New York City,40.71277777777778 -74.00611111111111,1
7768,2508854._,,Khaled Al Khamissi,Cairo,30.033333333333335 31.233333333333334,1
7769,7905977-the-adventures-of-ook-and-gluk,Dav Pilkey,Dav Pilkey,"Cleveland, Ohio",,1
7770,39028.The_Wheel_of_Darkness,Lincoln Child,Douglas Preston,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,1
7771,22887477-present-perfect,Gratitude Dairies,Alison G. Bailey,,,2
7772,20706284-ancillary-sword,Ann Leckie,Ann Leckie,"Toledo, Ohio",41.66555555555556 -83.57527777777777,1
7773,17342700-gathering-darkness,Fritz Leiber,Morgan Rhodes,"Chicago, Illinois",,2
7774,53809.Maktub,Paulo Coelho,Paulo Coelho,Brazil,-15.783333333333333 -47.86666666666667,1
7775,13152998-home,Brain Gym Games Publisher,Toni Morrison,"Lorain, Ohio",41.44833333333333 -82.16888888888889,1
7776,760848.Dogsong,Gary Paulsen,Gary Paulsen,Minneapolis,44.981944444444444 -93.26916666666666,1
7777,20575411-lila,Robert M. Pirsig,Marilynne Robinson,"Sandpoint, Idaho",48.266666666666666 -116.56666666666666,1
7778,25362018-steel-scars,Victoria Aveyard,Victoria Aveyard,"East Longmeadow, Massachusetts",42.06444444444445 -72.51305555555555,1
7779,2047408.The_Steel_Wave,Jeff Shaara,Jeff Shaara,"New Brunswick, New Jersey",40.486678 -74.444414,1
7780,36388243-something-in-the-water,Catherine Steadman,Catherine Steadman,England,51.5 -0.11666666666666667,1
7781,23287193-born-survivors,Wendy Holden,Wendy Holden,,,2
7782,49158.For_Women_Only,,Shaunti Feldhahn,,,2
7783,210919.The_Shadow_in_the_North,Philip Pullman,Philip Pullman,Norwich,52.63 1.297,1
7784,820910.The_Upstairs_Room,Johanna Reiss,Johanna Reiss,Netherlands,52.36666666666667 4.883333333333333,1
7785,140097.An_Ice_Cold_Grave,Charlaine Harris,Charlaine Harris,"Tunica, Mississippi",34.68888888888889 -90.38055555555556,1
7786,312029.Solomon_Gursky_Was_Here,Mordecai Richler,Mordecai Richler,Quebec,52.0 -72.0,1
7787,411527.Slam,Colleen Hoover,Nick Hornby,"Redhill, Surrey",51.2393 -0.1726,1
7788,6648020-shade,E. L. James,Jeri Smith-Ready,London,51.507222222222225 -0.1275,2
7789,2813124-living-with-the-dead,Rock Scully,Kelley Armstrong,,,2
7790,872109.Wit_ch_Fire,James Clemens,James Clemens,,,2
7791,5198.Paradise,John Milton,Toni Morrison,"Lorain, Ohio",41.44833333333333 -82.16888888888889,1
7792,1208966.Natural_Law,Henry Drummond,Joey W. Hill,,,2
7793,119116.My_Idea_of_Fun,Will Self,Will Self,England,51.5 -0.11666666666666667,1
7794,1809175.The_Magic_Thief,Sarah Prineas,Sarah Prineas,,,2
7795,6351848-que-serais-je-sans-toi,Guillaume Musso,Guillaume Musso,,,2
7796,126675.The_Nine_Tailors,Dorothy L. Sayers,Dorothy L. Sayers,England,51.5 -0.11666666666666667,1
7797,11265560-the-mysterious-benedict-society,,Trenton Lee Stewart,"Hot Springs, Arkansas",34.49722222222222 -93.05527777777777,1
7798,16122034-frigid,Sue Riches,J. Lynn,,,2
7799,12266560-angelmaker,Nick Harkaway,Nick Harkaway,Cornwall,50.4 -4.9,1
7800,342504.The_Science_of_Getting_Rich,Wallace D. Wattles,Wallace D. Wattles,,,2
7801,18333898-take-me-on,Sarah Mayberry,Katie McGarry,Melbourne,-37.814166666666665 144.96305555555554,2
7802,13412377-enders,Orson Scott Card,Lissa Price,"Richland, Washington",46.27972222222222 -119.28138888888888,2
7803,151809.The_Rose_That_Grew_from_Concrete,Tupac Shakur,Tupac Shakur,New York City,40.71277777777778 -74.00611111111111,1
7804,506638.Et_apr_s_,Tristan Tzara,Guillaume Musso,Moinești,46.43333333333333 26.483333333333334,2
7805,783510.Nutuk,Mustafa Kemal Atatürk,Mustafa Kemal Atatürk,Salonica Vilayet,,1
7806,22886612-nemesis-games,James S. A. Corey,James S.A. Corey,,,2
7807,17901125-the-mime-order,Samantha Shannon,Samantha Shannon,"Hammersmith, London",,1
7808,295169.The_Wind_Singer,William Nicholson,William Nicholson,,,2
7809,797635.The_Palace_of_Dreams,Ismail Kadare,Ismail Kadare,Gjirokastër,40.06666666666667 20.133333333333333,1
7810,987587.The_Crippled_Lamb,Max Lucado,Max Lucado,"San Angelo, Texas",31.442777777777778 -100.45027777777777,1
7811,408.The_Names,Sir Edward Coke,Don DeLillo,,,2
7812,76179.Envy,Sandra Brown,Sandra Brown,"Waco, Texas",31.551388888888887 -97.15583333333333,1
7813,613991.The_King_Beyond_the_Gate,David A. Gemmell,David Gemmell,London,51.507222222222225 -0.1275,1
7814,301022.The_Boyfriend_List,,E. Lockhart,,,2
7815,2544.The_Madman,Kahlil Gibran,Kahlil Gibran,Mount Lebanon Mutasarrifate,,1
7816,4961048-wishful-drinking,Carrie Fisher,Carrie Fisher,"Burbank, California",34.180277777777775 -118.32833333333333,1
7817,33353.It_s_Called_a_Breakup_Because_It_s_Broken,,Greg Behrendt,California,35.491035 -119.347852,1
7818,12987640-imagine,,Jonah Lehrer,Los Angeles,34.05 -118.25,1
7819,1838912.Aylak_Adam,Yusuf Atilgan,Yusuf Atılgan,Ottoman Empire,,1
7820,796267.Justine_or_The_Misfortunes_of_Virtue,Marquis de Sade,Marquis de Sade,Paris,48.856613 2.352222,1
7821,12568505-black-city,Charlotte Hobson,Elizabeth Richards,,,2
7822,23944.Cities_of_the_Red_Night,William S. Burroughs,William S. Burroughs,Missouri,38.0 -92.0,1
7823,3381581-the-women,"ICON Group International, Inc.",T. Coraghessan Boyle,,,2
7824,18081228-the-orphan-queen,Jodi Meadows,Jodi Meadows,,,2
7825,17560541-don-t-even-think-about-it,Sarah Mlynowski,Sarah Mlynowski,Quebec,52.0 -72.0,1
7826,25532845-thanks-for-the-trouble,Tommy Wallach,Tommy Wallach,,,2
7827,25152052-the-japanese-lover,Rani Manicka,Isabel Allende,Peru,-12.043333333333333 -77.02833333333334,1
7828,34964905-the-sun-does-shine,,Anthony Ray Hinton,Alabama,33.0 -87.0,1
7829,20423680-the-last-town,Thomas Mullen,Blake Crouch,"Statesville, North Carolina",35.78666666666667 -80.87861111111111,1
7830,993455.An_Inconvenient_Book,,Glenn Beck,"Everett, Washington",47.979166666666664 -122.20166666666667,1
7831,9594.Timequake,Kurt Vonnegut,Kurt Vonnegut Jr.,Indianapolis,39.76861111111111 -86.15805555555555,2
7832,219418.The_Tomb,Ursula K. Le Guin,F. Paul Wilson,"Jersey City, New Jersey",40.71 -74.06,1
7833,45244.Judas_Unchained,Peter F. Hamilton,Peter F. Hamilton,Rutland,52.65 -0.6333333333333333,1
7834,420966.Wilt,Nadia Bel Haj,Tom Sharpe,,,2
7835,1301153.Princess_Mia,Meg Cabot,Meg Cabot,"Bloomington, Indiana",39.16222222222222 -86.52916666666667,1
7836,77829.Brazzaville_Beach,"Boyd, William",William Boyd,,,2
7837,1999660.Cosmic,Richard Maurice Bucke,Frank Cottrell Boyce,,,2
7838,94798.Halo,Eric S. Nylund,Eric S. Nylund,,,2
7839,594099._,,Iraj Pezeshkzad,Pahlavi Iran,,1
7840,937249.Separation_of_Power,Vince Flynn,Vince Flynn,"Saint Paul, Minnesota",44.94416666666667 -93.09361111111112,1
7841,6402364-superfreakonomics,,Steven D. Levitt,,,2
7842,3993839-patient-zero,Lydia Kang,Jonathan Maberry,"Baltimore, Maryland",,2
7843,13127599-the-shoemaker-s-wife,Adriana Trigiani,Adriana Trigiani,"Big Stone Gap, Virginia",36.88166666666667 -82.74722222222222,1
7844,12077553-time-untime,Sherrilyn Kenyon,Sherrilyn Kenyon,"Columbus, Georgia",32.492222222222225 -84.94027777777778,1
7845,9862761-1493,,Charles C. Mann,,,2
7846,91253.Ramona_Quimby_Age_8,Beverly Cleary,Beverly Cleary,"McMinnville, Oregon",45.211666666666666 -123.19722222222222,1
7847,6406018-soul-eater-vol-1,Atsushi Ohkubo,Atsushi Ohkubo,,,2
7848,4983.Kurt_Vonnegut_s_Cat_s_Cradle,Harold Bloom,Harold Bloom,New York City,40.71277777777778 -74.00611111111111,1
7849,19230408-i-wrote-this-for-you,,pleasefindthis,,,2
7850,512662.Codex_Seraphinianus_Ein_Orbis_Pictus_des_Universums_der_Phantasie_,,Luigi Serafini,,,2
7851,13499154-new-moon,Young Kim,Young Kim,South Korea,36.0 128.0,1
7852,23943137-sorcerer-to-the-crown,Zen Cho,Zen Cho,,,2
7853,14578407-penpal,Michaela Morgan,Dathan Auerbach,,,2
7854,30197201-a-quiet-kind-of-thunder,Sara Barnard,Sara Barnard,,,2
7855,66632.Jerusal_n,Escuela Bíblica y Arqueológica de Jerusalén,J.J. Benítez,,,2
7856,23346757-a-decent-ride,Irvine Welsh,Irvine Welsh,Leith,55.98 -3.17,1
7857,14362.Bless_Me_Ultima,Rudolfo A. Anaya,Rudolfo Anaya,"Pastura, New Mexico",34.782222222222224 -104.94444444444444,1
7858,95659.Invasion_of_the_Boy_Snatchers,Lisi Harrison,Lisi Harrison,Toronto,43.74166666666667 -79.37333333333333,1
7859,365672.Primary_Inversion,Catherine Asaro,Catherine Asaro,"Oakland, California",37.80444444444444 -122.27083333333333,1
7860,82660.Tonio_Kr_ger,Thomas Mann,Thomas Mann,Free City of Lübeck,53.86972222222222 10.686388888888889,1
7861,196119.Candy,Wallace Stegner,Kevin Brooks,"Lake Mills, Iowa",43.41833333333334 -93.53194444444445,2
7862,10990.Lord_John_and_the_Private_Matter,Diana Gabaldon,Diana Gabaldon,"Scottsdale, Arizona",33.49305555555556 -111.92611111111111,1
7863,6547563-fading-echoes,Erin Hunter,Erin Hunter,,,2
7864,6580970-leven-thumps-and-the-ruins-of-alder,Obert Skye,Obert Skye,,,2
7865,613994.The_Legend_of_Deathwalker,David A. Gemmell,David Gemmell,London,51.507222222222225 -0.1275,1
7866,457557.You_Don_t_Know_Me,David Klass,David Klass,Vermont,44.0 -72.7,1
7867,6678884-never-look-away,Linwood Barclay,Linwood Barclay,United States of America,,1
7868,487666.Beyond_Band_of_Brothers,,Dick Winters,,,2
7869,7821892-sweep,,Cate Tiernan,"New Orleans, Louisiana",,1
7870,264946.Hominids,Clive Gamble,Robert J. Sawyer,Ottawa,45.42472222222222 -75.695,1
7871,2754526-hotter-after-midnight,Cynthia Eden,Cynthia Eden,,,2
7872,12924275-masque-of-the-red-death,Edgar Allan Poe,Bethany Griffin,Boston,42.360277777777775 -71.05777777777777,2
7873,733111.Boy_Toy,Ebenezer Landells,Barry Lyga,,,2
7874,18061.Uncle_Fred_in_the_Springtime,P. G. Wodehouse,P.G. Wodehouse,,,2
7875,1217728.Wolf_Totem,Jiang Rong,Jiang Rong,,,2
7876,92755.The_Riddle_Master_of_Hed,Patricia A. McKillip,Patricia A. McKillip,"Salem, Oregon",44.939166666666665 -123.03944444444444,1
7877,13282015-wait-for-me,Stella Cameron,Elisabeth Naughton,,,2
7878,16148137-the-education-of-sebastian,Jane Harvey-Berrick,Jane Harvey-Berrick,,,2
7879,436351.God_and_the_State,"Blair, Samuel",Mikhail Bakunin,Russian Empire,,1
7880,49603.The_Hollow_Chocolate_Bunnies_of_the_Apocalypse,Robert Rankin,Robert Rankin,London,51.507222222222225 -0.1275,1
7881,15716154-cross-my-heart-hope-to-die,Sara Shepard,Sara Shepard,"Pittsburgh, Pennsylvania",,1
7882,15700446-the-fairest-beauty,Melanie Dickerson,Melanie Dickerson,,,2
7883,11088150-ketchup-clouds,Annabel Pitcher,Annabel Pitcher,,,2
7884,129798.The_King_in_Yellow_and_Other_Horror_Stories,Robert William Chambers,Robert W. Chambers,Brooklyn,40.69277777777778 -73.99027777777778,1
7885,17054826-knight-s-mistress,C. C. Gibbs,C.C. Gibbs,,,2
7886,52880.The_Curse_of_Lono,Hunter S. Thompson,Hunter S. Thompson,"Louisville, Kentucky",38.25611111111111 -85.75138888888888,1
7887,21535019-the-long-haul,Jeff Kinney,Jeff Kinney,"Fort Washington, Maryland",38.743611111111115 -77.01027777777777,1
7888,18630542-seconds,Rudyard Kipling,Bryan Lee O'Malley,Bombay Presidency,,2
7889,9440324-the-midnight-palace,Carlos Ruiz Zafon,Carlos Ruiz Zafón,Barcelona,41.38333333333333 2.183333333333333,1
7890,132391.The_Little_Mermaid,Menken Ashma,Hans Christian Andersen,Denmark–Norway,55.666666666666664 12.566666666666666,1
7891,24611623-in-order-to-live,Yeonmi Park,Yeonmi Park,Hyesan,41.4 128.18333333333334,1
7892,39330961-fantastic-beasts---the-crimes-of-grindelwald,,J.K. Rowling,,,2
7893,32890184,,Svetlana Alexievich,Ukraine,49.0 32.0,1
7894,2319645.Surprised_by_Hope,N. T. Wright,N.T. Wright,"Morpeth, Northumberland",55.1675 -1.6908333333333334,2
7895,31115.The_Farming_of_Bones,Edwidge Danticat,Edwidge Danticat,Haiti,18.533333333333335 -72.33333333333333,1
7896,568094.Echoes_of_the_Great_Song,David A. Gemmell,David Gemmell,London,51.507222222222225 -0.1275,1
7897,2445116.The_Hunt_for_Atlantis,Andy McDermott,Andy McDermott,"Halifax, West Yorkshire",53.725 -1.863,1
7898,295323.Spirit_Walker,Carolyn Scott Kortge,Michelle Paver,Nyasaland,-13.5 34.0,1
7899,6662883-oz,L. Frank Baum,Eric Shanower,"Chittenango, New York",43.045833333333334 -75.87388888888889,2
7900,12432229-struck,Val McDermid,Jennifer Bosworth,Fife,56.25 -3.2,2
7901,9051270-belle,Sylvia Plath,Lesley Pearse,"Boston, Massachusetts",,2
7902,9424367-prized,Irving Wallace,Caragh M. O'Brien,Chicago,41.88194444444444 -87.62777777777778,2
7903,6202661-i-heart-new-york,Lindsey Kelk,Lindsey Kelk,Doncaster,53.52312 -1.1339,1
7904,13547454-witch-world,Andre Norton,Christopher Pike,Cleveland,41.48222222222222 -81.66972222222222,2
7905,16055475-the-forever-of-ella-and-micha,Jessica Sorensen,Jessica Sorensen,,,2
7906,376514.The_Manchurian_Candidate,Richard Condon,Richard Condon,New York (state),43.0 -76.0,1
7907,6004798-the-case-of-the-cryptic-crinoline,Nancy Springer,Nancy Springer,"Montclair, New Jersey",40.824998 -74.210856,1
